sub,source,target,fold,test_acc,train_acc
7,"['1', '3', '10', '9']",['7'],0,0.8858843537414965,0.9406919275123559
7,"['1', '3', '10', '9']",['7'],1,0.8787414965986394,0.9446245416378807
7,"['1', '3', '10', '9']",['7'],2,0.8841836734693878,0.9410670634498884
7,"['1', '3', '10', '9']",['7'],3,0.8833333333333333,0.9417047507705388
7,"['1', '3', '10', '9']",['7'],4,0.8554421768707483,0.9355404400042513
8,"['1', '3', '10', '9']",['7'],0,0.9658163265306122,0.9829931972789115
8,"['1', '3', '10', '9']",['7'],1,0.9722789115646259,0.9777848639455783
8,"['1', '3', '10', '9']",['7'],2,0.9671768707482993,0.9794323979591837
8,"['1', '3', '10', '9']",['7'],3,0.9698979591836735,0.9855973639455783
8,"['1', '3', '10', '9']",['7'],4,0.9654761904761905,0.9784757653061225
1,"['1', '3', '10', '7']",['9'],0,0.9513688148274103,0.9728480340063762
1,"['1', '3', '10', '7']",['9'],1,0.9503485801734399,0.9740183837203125
1,"['1', '3', '10', '7']",['9'],2,0.9517088930454004,0.9756628938838408
1,"['1', '3', '10', '7']",['9'],3,0.9477979935385139,0.9741232731137088
1,"['1', '3', '10', '7']",['9'],4,0.9501785410644448,0.9716790648246546
2,"['1', '3', '10', '7']",['9'],0,0.9840136054421769,0.9844281462585034
2,"['1', '3', '10', '7']",['9'],1,0.9835034013605443,0.9833652210884354
2,"['1', '3', '10', '7']",['9'],2,0.9836734693877551,0.9827274659863946
2,"['1', '3', '10', '7']",['9'],3,0.983843537414966,0.9827274659863946
2,"['1', '3', '10', '7']",['9'],4,0.9836734693877551,0.9829400510204082
3,"['1', '3', '10', '7']",['9'],0,0.926530612244898,0.953281955886261
3,"['1', '3', '10', '7']",['9'],1,0.932312925170068,0.9518469306404465
3,"['1', '3', '10', '7']",['9'],2,0.9311224489795918,0.9537602976348658
3,"['1', '3', '10', '7']",['9'],3,0.9256802721088435,0.9556760204081632
3,"['1', '3', '10', '7']",['9'],4,0.9435374149659864,0.9520063778899814
4,"['1', '3', '10', '7']",['9'],0,0.926530612244898,0.9454129903263527
4,"['1', '3', '10', '7']",['9'],1,0.9324829931972789,0.9360684487431578
4,"['1', '3', '10', '7']",['9'],2,0.9297619047619048,0.937443529099123
4,"['1', '3', '10', '7']",['9'],3,0.9285714285714286,0.9380281690140845
4,"['1', '3', '10', '7']",['9'],4,0.9340136054421768,0.9371246346000531
5,"['1', '3', '10', '7']",['9'],0,0.9159863945578232,0.9241602891156463
5,"['1', '3', '10', '7']",['9'],1,0.9127551020408163,0.9269770408163265
5,"['1', '3', '10', '7']",['9'],2,0.9110544217687074,0.9304315476190477
5,"['1', '3', '10', '7']",['9'],3,0.9124149659863946,0.9292091836734694
5,"['1', '3', '10', '7']",['9'],4,0.9136054421768708,0.9287840136054422
6,"['1', '3', '10', '7']",['9'],0,0.9401360544217687,0.9540309294786629
6,"['1', '3', '10', '7']",['9'],1,0.9489795918367347,0.9555189456342669
6,"['1', '3', '10', '7']",['9'],2,0.9428571428571428,0.9549319727891157
6,"['1', '3', '10', '7']",['9'],3,0.9513605442176871,0.9569538183557421
6,"['1', '3', '10', '7']",['9'],4,0.9465986394557823,0.9520646224159005
7,"['1', '3', '10', '7']",['9'],0,0.9290816326530612,0.9307541053302865
7,"['1', '3', '10', '7']",['9'],1,0.9326530612244898,0.9349524366264548
7,"['1', '3', '10', '7']",['9'],2,0.9314625850340136,0.9360187054947391
7,"['1', '3', '10', '7']",['9'],3,0.9324829931972789,0.9335210968221915
7,"['1', '3', '10', '7']",['9'],4,0.9243197278911565,0.9305983632692103
8,"['1', '3', '10', '7']",['9'],0,0.8778911564625851,0.9897427721088435
8,"['1', '3', '10', '7']",['9'],1,0.8768707482993198,0.9836309523809523
8,"['1', '3', '10', '7']",['9'],2,0.8877551020408163,0.9854910714285714
8,"['1', '3', '10', '7']",['9'],3,0.9130952380952381,0.9870854591836735
8,"['1', '3', '10', '7']",['9'],4,0.8850340136054422,0.9842155612244898
