sub,source,target,fold,test_acc,train_acc
1,"['2', '5', '6', '8']",['4'],2,0.9593537414965987,0.9702365134201435
1,"['2', '5', '6', '8']",['4'],3,0.9585034013605442,0.9713541666666666
1,"['2', '5', '6', '8']",['4'],4,0.955952380952381,0.9676853574275843
2,"['2', '5', '6', '8']",['4'],0,0.9403162727427308,0.9445713982037519
2,"['2', '5', '6', '8']",['4'],1,0.9474579153205237,0.9467446186553282
2,"['2', '5', '6', '8']",['4'],2,0.9467777588845434,0.9459531274910985
2,"['2', '5', '6', '8']",['4'],3,0.9459275633395681,0.9423925174044747
2,"['2', '5', '6', '8']",['4'],4,0.947968032647509,0.9451588904240621
3,"['2', '5', '6', '8']",['4'],0,0.9380952380952381,0.9625850340136054
3,"['2', '5', '6', '8']",['4'],1,0.9403061224489796,0.9622661564625851
3,"['2', '5', '6', '8']",['4'],2,0.9350340136054421,0.9631696428571429
3,"['2', '5', '6', '8']",['4'],3,0.9401360544217687,0.9630102040816326
3,"['2', '5', '6', '8']",['4'],4,0.9355442176870749,0.9601934523809523
4,"['2', '5', '6', '8']",['4'],0,0.8554421768707483,0.9521759923481588
4,"['2', '5', '6', '8']",['4'],1,0.8472789115646259,0.9527098831030818
4,"['2', '5', '6', '8']",['4'],2,0.8571428571428571,0.9502603889892656
4,"['2', '5', '6', '8']",['4'],3,0.8586734693877551,0.9497316541792868
4,"['2', '5', '6', '8']",['4'],4,0.8312925170068027,0.9501594048884165
5,"['2', '5', '6', '8']",['4'],0,0.9239795918367347,0.9327204123930488
5,"['2', '5', '6', '8']",['4'],1,0.9212585034013605,0.9374501780305043
5,"['2', '5', '6', '8']",['4'],2,0.925,0.9372907477281182
5,"['2', '5', '6', '8']",['4'],3,0.9195578231292517,0.9354804421768708
5,"['2', '5', '6', '8']",['4'],4,0.9217687074829932,0.9311792528033161
6,"['2', '5', '6', '8']",['4'],0,0.9523890494813807,0.9665214156658518
6,"['2', '5', '6', '8']",['4'],1,0.9515388539364054,0.9650297619047619
6,"['2', '5', '6', '8']",['4'],2,0.9513688148274103,0.9658251395163433
6,"['2', '5', '6', '8']",['4'],3,0.9515388539364054,0.9660377358490566
6,"['2', '5', '6', '8']",['4'],4,0.9517088930454004,0.9629570578231292
7,"['2', '5', '6', '8']",['4'],0,0.8938775510204081,0.9107047943021155
7,"['2', '5', '6', '8']",['4'],1,0.8959183673469387,0.9174019347294567
7,"['2', '5', '6', '8']",['4'],2,0.8996598639455783,0.9154353141277772
7,"['2', '5', '6', '8']",['4'],3,0.891156462585034,0.9174107142857143
7,"['2', '5', '6', '8']",['4'],4,0.8804421768707483,0.9181460614436058
8,"['2', '5', '6', '8']",['4'],0,0.9714285714285714,0.9675293617473562
8,"['2', '5', '6', '8']",['4'],1,0.9702380952380952,0.9764043152468512
8,"['2', '5', '6', '8']",['4'],2,0.9738095238095238,0.9704522506244353
8,"['2', '5', '6', '8']",['4'],3,0.9736394557823129,0.9690157312925171
8,"['2', '5', '6', '8']",['4'],4,0.9748299319727891,0.9705585374926928
1,"['2', '4', '6', '8']",['5'],0,0.9729591836734693,0.968110550093011
1,"['2', '4', '6', '8']",['5'],1,0.9722789115646259,0.9705554079192134
1,"['2', '4', '6', '8']",['5'],2,0.9727891156462585,0.970502258836035
1,"['2', '4', '6', '8']",['5'],3,0.9727891156462585,0.9704506802721088
1,"['2', '4', '6', '8']",['5'],4,0.9724489795918367,0.9673664629285145
2,"['2', '4', '6', '8']",['5'],0,0.9457482993197279,0.94829418641726
2,"['2', '4', '6', '8']",['5'],1,0.9452380952380952,0.9470131802721088
2,"['2', '4', '6', '8']",['5'],2,0.944047619047619,0.9502072483792114
2,"['2', '4', '6', '8']",['5'],3,0.9469387755102041,0.9481320082903757
2,"['2', '4', '6', '8']",['5'],4,0.9460884353741497,0.9488814495988097
3,"['2', '4', '6', '8']",['5'],0,0.9450680272108843,0.9623724489795918
3,"['2', '4', '6', '8']",['5'],1,0.9448979591836735,0.9616815476190477
3,"['2', '4', '6', '8']",['5'],2,0.9476190476190476,0.9631164965986394
3,"['2', '4', '6', '8']",['5'],3,0.9445578231292517,0.9632759353741497
3,"['2', '4', '6', '8']",['5'],4,0.9442176870748299,0.9589179421768708
4,"['2', '4', '6', '8']",['5'],0,0.9580146183919769,0.9406919275123559
4,"['2', '4', '6', '8']",['5'],1,0.9573346931837498,0.9398947760004251
4,"['2', '4', '6', '8']",['5'],2,0.9590345062043175,0.9375531462585034
4,"['2', '4', '6', '8']",['5'],3,0.9581845996940337,0.9396822022639103
4,"['2', '4', '6', '8']",['5'],4,0.958694543600204,0.9401604931710688
5,"['2', '4', '6', '8']",['5'],0,0.9221220880802584,0.9306972789115646
5,"['2', '4', '6', '8']",['5'],1,0.9256929093691549,0.9370748299319728
5,"['2', '4', '6', '8']",['5'],2,0.9238224791702091,0.9359587585034014
5,"['2', '4', '6', '8']",['5'],3,0.9238224791702091,0.9351084183673469
5,"['2', '4', '6', '8']",['5'],4,0.926032987587145,0.9302721088435374
6,"['2', '4', '6', '8']",['5'],0,0.9566400272062574,0.9634353741496599
6,"['2', '4', '6', '8']",['5'],1,0.9552797143342969,0.9636479591836735
6,"['2', '4', '6', '8']",['5'],2,0.9544295187893216,0.9626913265306123
6,"['2', '4', '6', '8']",['5'],3,0.958000340078218,0.9634885204081632
6,"['2', '4', '6', '8']",['5'],4,0.957830300969223,0.9637542517006803
7,"['2', '4', '6', '8']",['5'],0,0.9108843537414966,0.9091633889656638
7,"['2', '4', '6', '8']",['5'],1,0.9025510204081633,0.9203252896778994
7,"['2', '4', '6', '8']",['5'],2,0.9112244897959184,0.9171361751886893
7,"['2', '4', '6', '8']",['5'],3,0.9166666666666666,0.9175170068027211
7,"['2', '4', '6', '8']",['5'],4,0.9098639455782312,0.9175082385457638
8,"['2', '4', '6', '8']",['5'],0,0.9503485801734399,0.9702380952380952
8,"['2', '4', '6', '8']",['5'],1,0.9467777588845434,0.9762436224489796
8,"['2', '4', '6', '8']",['5'],2,0.9500085019554497,0.9742240646258503
8,"['2', '4', '6', '8']",['5'],3,0.9522190103723857,0.9706101190476191
8,"['2', '4', '6', '8']",['5'],4,0.938105764325795,0.97140731292517
1,"['2', '4', '5', '8']",['6'],0,0.9700629358734478,0.9681122448979592
1,"['2', '4', '5', '8']",['6'],1,0.9697227419629189,0.9722576530612245
1,"['2', '4', '5', '8']",['6'],2,0.9698928389181833,0.9709289965986394
1,"['2', '4', '5', '8']",['6'],3,0.9709134206497704,0.97140731292517
1,"['2', '4', '5', '8']",['6'],4,0.9697227419629189,0.9680590986394558
2,"['2', '4', '5', '8']",['6'],0,0.9115646258503401,0.9539802316930598
2,"['2', '4', '5', '8']",['6'],1,0.9113945578231293,0.9604591836734694
2,"['2', '4', '5', '8']",['6'],2,0.9127551020408163,0.9597194175789138
2,"['2', '4', '5', '8']",['6'],3,0.9095238095238095,0.954190359781049
2,"['2', '4', '5', '8']",['6'],4,0.9129251700680272,0.9549391572347096
3,"['2', '4', '5', '8']",['6'],0,0.9586734693877551,0.9585459183673469
3,"['2', '4', '5', '8']",['6'],1,0.9566326530612245,0.9576955782312925
3,"['2', '4', '5', '8']",['6'],2,0.9595238095238096,0.9585990646258503
3,"['2', '4', '5', '8']",['6'],3,0.9574829931972789,0.9600871598639455
3,"['2', '4', '5', '8']",['6'],4,0.9517006802721089,0.9559948979591837
4,"['2', '4', '5', '8']",['6'],0,0.9232993197278911,0.9439396354747861
4,"['2', '4', '5', '8']",['6'],1,0.933843537414966,0.9414984059511158
4,"['2', '4', '5', '8']",['6'],2,0.9316326530612244,0.9415453289403762
4,"['2', '4', '5', '8']",['6'],3,0.9222789115646258,0.9434082576119879
4,"['2', '4', '5', '8']",['6'],4,0.935204081632653,0.9441551540913922
5,"['2', '4', '5', '8']",['6'],0,0.9318027210884354,0.9267683477706329
5,"['2', '4', '5', '8']",['6'],1,0.9365646258503402,0.9319232608811181
5,"['2', '4', '5', '8']",['6'],2,0.9335034013605442,0.9323484083541479
5,"['2', '4', '5', '8']",['6'],3,0.9345238095238095,0.9306972789115646
5,"['2', '4', '5', '8']",['6'],4,0.9311224489795918,0.9279375033214646
6,"['2', '4', '5', '8']",['6'],0,0.9641156462585034,0.9645552130938463
6,"['2', '4', '5', '8']",['6'],1,0.9656462585034014,0.9648721900409204
6,"['2', '4', '5', '8']",['6'],2,0.9651360544217688,0.9648703231292517
6,"['2', '4', '5', '8']",['6'],3,0.9641156462585034,0.9648703231292517
6,"['2', '4', '5', '8']",['6'],4,0.9641156462585034,0.9666790668012967
7,"['2', '4', '5', '8']",['6'],0,0.8948979591836734,0.910332730945041
7,"['2', '4', '5', '8']",['6'],1,0.9107142857142857,0.9205378973105135
7,"['2', '4', '5', '8']",['6'],2,0.9045918367346939,0.9157010736685447
7,"['2', '4', '5', '8']",['6'],3,0.9090136054421769,0.9177295918367347
7,"['2', '4', '5', '8']",['6'],4,0.9100340136054422,0.9183586690762199
8,"['2', '4', '5', '8']",['6'],0,0.8462585034013606,0.9801774990699899
8,"['2', '4', '5', '8']",['6'],1,0.8607142857142858,0.9795929212945741
8,"['2', '4', '5', '8']",['6'],2,0.8610544217687075,0.9813466546208216
8,"['2', '4', '5', '8']",['6'],3,0.8462585034013606,0.9782100340136054
8,"['2', '4', '5', '8']",['6'],4,0.8522108843537415,0.9806557899771483
1,"['2', '4', '5', '6']",['8'],0,0.9506802721088435,0.9706085570023917
1,"['2', '4', '5', '6']",['8'],1,0.9506802721088435,0.9732128620781292
1,"['2', '4', '5', '6']",['8'],2,0.9523809523809523,0.9722030294977412
1,"['2', '4', '5', '6']",['8'],3,0.9469387755102041,0.9717261904761905
1,"['2', '4', '5', '6']",['8'],4,0.9505102040816327,0.9704491097528568
2,"['2', '4', '5', '6']",['8'],0,0.9054421768707483,0.9476564990966097
2,"['2', '4', '5', '6']",['8'],1,0.9125850340136055,0.9508423234309401
2,"['2', '4', '5', '6']",['8'],2,0.9136054421768708,0.9485067488574769
2,"['2', '4', '5', '6']",['8'],3,0.9170068027210885,0.946218844661742
2,"['2', '4', '5', '6']",['8'],4,0.9258503401360544,0.9453183122542247
3,"['2', '4', '5', '6']",['8'],0,0.9248299319727891,0.9641794217687075
3,"['2', '4', '5', '6']",['8'],1,0.9270408163265306,0.9620535714285714
3,"['2', '4', '5', '6']",['8'],2,0.927891156462585,0.9637542517006803
3,"['2', '4', '5', '6']",['8'],3,0.9215986394557824,0.9639668367346939
3,"['2', '4', '5', '6']",['8'],4,0.9185374149659864,0.9597151360544217
4,"['2', '4', '5', '6']",['8'],0,0.920578231292517,0.9471279026515755
4,"['2', '4', '5', '6']",['8'],1,0.9239795918367347,0.9441020191285866
4,"['2', '4', '5', '6']",['8'],2,0.9260204081632653,0.9429801254118397
4,"['2', '4', '5', '6']",['8'],3,0.9270408163265306,0.9434613953982677
4,"['2', '4', '5', '6']",['8'],4,0.926530612244898,0.945058448459086
5,"['2', '4', '5', '6']",['8'],0,0.9113945578231293,0.9321358346176329
5,"['2', '4', '5', '6']",['8'],1,0.9102040816326531,0.938991337620237
5,"['2', '4', '5', '6']",['8'],2,0.9129251700680272,0.9365998830844449
5,"['2', '4', '5', '6']",['8'],3,0.9125850340136055,0.9364902210884354
5,"['2', '4', '5', '6']",['8'],4,0.9120748299319728,0.9327735558271776
6,"['2', '4', '5', '6']",['8'],0,0.9588365368259908,0.9657243065150388
6,"['2', '4', '5', '6']",['8'],1,0.9562850824970233,0.9650334785843342
6,"['2', '4', '5', '6']",['8'],2,0.9583262459601973,0.9654567678163363
6,"['2', '4', '5', '6']",['8'],3,0.9584963429154618,0.9660413455917521
6,"['2', '4', '5', '6']",['8'],4,0.9578159550944038,0.9662557126155809
7,"['2', '4', '5', '6']",['8'],0,0.9203946249362136,0.9097528567632208
7,"['2', '4', '5', '6']",['8'],1,0.9176730736519816,0.918044113739038
7,"['2', '4', '5', '6']",['8'],2,0.9288994726994387,0.9174063247408982
7,"['2', '4', '5', '6']",['8'],3,0.9234563701309747,0.9168261054421769
7,"['2', '4', '5', '6']",['8'],4,0.9212451097125361,0.9174063247408982
8,"['2', '4', '5', '6']",['8'],0,0.8926870748299319,0.9756071637349205
8,"['2', '4', '5', '6']",['8'],1,0.8894557823129252,0.9823563798692672
8,"['2', '4', '5', '6']",['8'],2,0.8848639455782313,0.9800712122017324
8,"['2', '4', '5', '6']",['8'],3,0.886734693877551,0.9749149659863946
8,"['2', '4', '5', '6']",['8'],4,0.889795918367347,0.9806026465430197
