sub,source,target,fold,test_acc,train_acc
6,['5'],['4'],4,0.945587485121578,0.9766206163655685
7,['5'],['4'],0,0.8659863945578231,0.9434523809523809
7,['5'],['4'],1,0.863265306122449,0.9464285714285714
7,['5'],['4'],2,0.854421768707483,0.9485544217687075
7,['5'],['4'],3,0.8198979591836735,0.9485544217687075
7,['5'],['4'],4,0.8482993197278912,0.9415391156462585
8,['5'],['4'],0,0.9613945578231292,0.9957492029755579
8,['5'],['4'],1,0.9578231292517007,0.9970244420828905
8,['5'],['4'],2,0.9568027210884353,0.9957492029755579
8,['5'],['4'],3,0.9715986394557823,0.9957482993197279
8,['5'],['4'],4,0.9719387755102041,0.9955366631243359
1,['5'],['5'],0,0.9812925170068028,0.9742772108843537
1,['5'],['5'],1,0.9608843537414966,0.9785289115646258
1,['5'],['5'],2,0.9753401360544217,0.9757653061224489
1,['5'],['5'],3,0.9702380952380952,0.9757653061224489
1,['5'],['5'],4,0.9821428571428571,0.9747023809523809
2,['5'],['5'],0,0.9447278911564626,0.9600340136054422
2,['5'],['5'],1,0.8903061224489796,0.9706632653061225
2,['5'],['5'],2,0.9498299319727891,0.9630102040816326
2,['5'],['5'],3,0.9761904761904762,0.9574829931972789
2,['5'],['5'],4,0.967687074829932,0.9559948979591837
3,['5'],['5'],0,0.9753401360544217,0.9778911564625851
3,['5'],['5'],1,0.9693877551020408,0.9802295918367347
3,['5'],['5'],2,0.9761904761904762,0.9798044217687075
3,['5'],['5'],3,0.9719387755102041,0.9798044217687075
3,['5'],['5'],4,0.9744897959183674,0.9791666666666666
4,['5'],['5'],0,0.9651656754460493,0.9685507862303443
4,['5'],['5'],1,0.9651360544217688,0.9681325685149776
4,['5'],['5'],2,0.9600679694137638,0.968763280917977
4,['5'],['5'],3,0.9634664401019541,0.9689757756056099
4,['5'],['5'],4,0.9685374149659864,0.9657956235394094
5,['5'],['5'],0,0.9319727891156463,0.9460148777895856
5,['5'],['5'],1,0.923469387755102,0.9492029755579171
5,['5'],['5'],2,0.9362244897959183,0.946865037194474
5,['5'],['5'],3,0.9396771452846219,0.9474914965986394
5,['5'],['5'],4,0.9226190476190477,0.9443145589798088
6,['5'],['5'],0,0.9736170212765958,0.9800254993625159
6,['5'],['5'],1,0.9736394557823129,0.9787460148777896
6,['5'],['5'],2,0.9694137638062872,0.9798044217687075
6,['5'],['5'],3,0.9753610875106202,0.9785289115646258
6,['5'],['5'],4,0.9863945578231292,0.9766206163655685
7,['5'],['5'],0,0.9472789115646258,0.9434523809523809
7,['5'],['5'],1,0.9430272108843537,0.9464285714285714
7,['5'],['5'],2,0.9311224489795918,0.9485544217687075
7,['5'],['5'],3,0.9141156462585034,0.9485544217687075
7,['5'],['5'],4,0.9617346938775511,0.9415391156462585
8,['5'],['5'],0,0.9829931972789115,0.9957492029755579
8,['5'],['5'],1,0.9685374149659864,0.9970244420828905
8,['5'],['5'],2,0.9957482993197279,0.9957492029755579
8,['5'],['5'],3,0.9932030586236194,0.9957482993197279
8,['5'],['5'],4,0.9464285714285714,0.9955366631243359
1,['5'],['6'],0,0.9622384759312809,0.9742772108843537
1,['5'],['6'],1,0.9617281850654873,0.9785289115646258
1,['5'],['6'],2,0.9598571185575778,0.9757653061224489
1,['5'],['6'],3,0.9617281850654873,0.9757653061224489
1,['5'],['6'],4,0.9603674094233713,0.9747023809523809
2,['5'],['6'],0,0.8785714285714286,0.9600340136054422
2,['5'],['6'],1,0.8894557823129252,0.9706632653061225
2,['5'],['6'],2,0.8954081632653061,0.9630102040816326
2,['5'],['6'],3,0.888265306122449,0.9574829931972789
2,['5'],['6'],4,0.8979591836734694,0.9559948979591837
3,['5'],['6'],0,0.917687074829932,0.9778911564625851
3,['5'],['6'],1,0.9227891156462585,0.9802295918367347
3,['5'],['6'],2,0.9180272108843538,0.9798044217687075
3,['5'],['6'],3,0.9158163265306123,0.9798044217687075
3,['5'],['6'],4,0.9185374149659864,0.9791666666666666
4,['5'],['6'],0,0.9433673469387756,0.9685507862303443
4,['5'],['6'],1,0.9423469387755102,0.9681325685149776
4,['5'],['6'],2,0.9438775510204082,0.968763280917977
4,['5'],['6'],3,0.930952380952381,0.9689757756056099
4,['5'],['6'],4,0.9418367346938775,0.9657956235394094
5,['5'],['6'],0,0.9100340136054422,0.9460148777895856
5,['5'],['6'],1,0.8957482993197279,0.9492029755579171
5,['5'],['6'],2,0.9212585034013605,0.946865037194474
5,['5'],['6'],3,0.9212585034013605,0.9474914965986394
5,['5'],['6'],4,0.9130952380952381,0.9443145589798088
6,['5'],['6'],0,0.9596938775510204,0.9800254993625159
6,['5'],['6'],1,0.960204081632653,0.9787460148777896
6,['5'],['6'],2,0.9593537414965987,0.9798044217687075
6,['5'],['6'],3,0.958843537414966,0.9785289115646258
6,['5'],['6'],4,0.9596938775510204,0.9766206163655685
7,['5'],['6'],0,0.8852040816326531,0.9434523809523809
7,['5'],['6'],1,0.9013605442176871,0.9464285714285714
7,['5'],['6'],2,0.9049319727891156,0.9485544217687075
7,['5'],['6'],3,0.8974489795918368,0.9485544217687075
7,['5'],['6'],4,0.9127551020408163,0.9415391156462585
8,['5'],['6'],0,0.8459183673469388,0.9957492029755579
8,['5'],['6'],1,0.8629251700680272,0.9970244420828905
8,['5'],['6'],2,0.9158163265306123,0.9957492029755579
8,['5'],['6'],3,0.8714285714285714,0.9957482993197279
8,['5'],['6'],4,0.8608843537414966,0.9955366631243359
1,['5'],['8'],0,0.9418367346938775,0.9742772108843537
1,['5'],['8'],1,0.941156462585034,0.9785289115646258
1,['5'],['8'],2,0.9355442176870749,0.9757653061224489
1,['5'],['8'],3,0.9360544217687075,0.9757653061224489
1,['5'],['8'],4,0.9420068027210884,0.9747023809523809
2,['5'],['8'],0,0.8982993197278911,0.9600340136054422
2,['5'],['8'],1,0.9124149659863946,0.9706632653061225
2,['5'],['8'],2,0.9085034013605442,0.9630102040816326
2,['5'],['8'],3,0.9020408163265307,0.9574829931972789
2,['5'],['8'],4,0.9107142857142857,0.9559948979591837
3,['5'],['8'],0,0.9086734693877551,0.9778911564625851
3,['5'],['8'],1,0.9112244897959184,0.9802295918367347
3,['5'],['8'],2,0.9083333333333333,0.9798044217687075
3,['5'],['8'],3,0.9085034013605442,0.9798044217687075
3,['5'],['8'],4,0.9069727891156463,0.9791666666666666
4,['5'],['8'],0,0.9127551020408163,0.9685507862303443
4,['5'],['8'],1,0.9287414965986395,0.9681325685149776
4,['5'],['8'],2,0.927891156462585,0.968763280917977
4,['5'],['8'],3,0.9273809523809524,0.9689757756056099
4,['5'],['8'],4,0.9202380952380952,0.9657956235394094
5,['5'],['8'],0,0.8707482993197279,0.9460148777895856
5,['5'],['8'],1,0.8613945578231292,0.9492029755579171
5,['5'],['8'],2,0.886734693877551,0.946865037194474
5,['5'],['8'],3,0.8908163265306123,0.9474914965986394
5,['5'],['8'],4,0.8680272108843538,0.9443145589798088
6,['5'],['8'],0,0.9574757611838748,0.9800254993625159
6,['5'],['8'],1,0.9527130464364688,0.9787460148777896
6,['5'],['8'],2,0.9525429494812043,0.9798044217687075
6,['5'],['8'],3,0.9528831433917333,0.9785289115646258
6,['5'],['8'],4,0.9479503316890627,0.9766206163655685
7,['5'],['8'],0,0.9164823949651302,0.9434523809523809
7,['5'],['8'],1,0.9118897771729886,0.9464285714285714
7,['5'],['8'],2,0.9115495832624596,0.9485544217687075
7,['5'],['8'],3,0.9091682258887566,0.9485544217687075
7,['5'],['8'],4,0.9146113284572206,0.9415391156462585
8,['5'],['8'],0,0.871938775510204,0.9957492029755579
8,['5'],['8'],1,0.8702380952380953,0.9970244420828905
8,['5'],['8'],2,0.8722789115646259,0.9957492029755579
8,['5'],['8'],3,0.871938775510204,0.9957482993197279
8,['5'],['8'],4,0.8566326530612245,0.9955366631243359
1,['6'],['2'],0,0.9341836734693878,0.9725706995534765
1,['6'],['2'],1,0.9443877551020409,0.9734212204975548
1,['6'],['2'],2,0.9416666666666667,0.9732085902615352
1,['6'],['2'],3,0.938265306122449,0.9721513605442177
1,['6'],['2'],4,0.9443877551020409,0.9721454390814374
2,['6'],['2'],0,0.8984866519299439,0.9587585034013606
2,['6'],['2'],1,0.886413875191294,0.9491921768707483
2,['6'],['2'],2,0.8989967692569291,0.9519557823129252
2,['6'],['2'],3,0.8918551266791362,0.9523809523809523
2,['6'],['2'],4,0.891174970243156,0.9423894557823129
3,['6'],['2'],0,0.9445578231292517,0.9819302721088435
3,['6'],['2'],1,0.9476190476190476,0.982780612244898
3,['6'],['2'],2,0.9438775510204082,0.9815051020408163
3,['6'],['2'],3,0.9431972789115646,0.9802295918367347
3,['6'],['2'],4,0.939795918367347,0.9804421768707483
4,['6'],['2'],0,0.8957660261860227,0.9725765306122449
4,['6'],['2'],1,0.8726407073626934,0.9700255102040817
4,['6'],['2'],2,0.8843734058833532,0.9689625850340136
4,['6'],['2'],3,0.8835232103383778,0.9696003401360545
4,['6'],['2'],4,0.8828430539023976,0.9659863945578231
5,['6'],['2'],0,0.8450680272108844,0.9457908163265306
5,['6'],['2'],1,0.9227891156462585,0.9523809523809523
5,['6'],['2'],2,0.9210884353741496,0.9502551020408163
5,['6'],['2'],3,0.9180272108843538,0.9487670068027211
5,['6'],['2'],4,0.9198979591836735,0.9440901360544217
6,['6'],['2'],0,0.9399659863945579,0.9691751700680272
6,['6'],['2'],1,0.9374149659863945,0.9713010204081632
6,['6'],['2'],2,0.9363945578231293,0.9723639455782312
6,['6'],['2'],3,0.9392857142857143,0.9702380952380952
6,['6'],['2'],4,0.9299319727891157,0.969812925170068
7,['6'],['2'],0,0.7980949141010376,0.9549319727891157
7,['6'],['2'],1,0.7834665759482905,0.9540816326530612
7,['6'],['2'],2,0.7826160911719681,0.9568452380952381
7,['6'],['2'],3,0.787718999829903,0.9579081632653061
7,['6'],['2'],4,0.8021772410273856,0.9568452380952381
8,['6'],['2'],0,0.835204081632653,0.9963860544217688
8,['6'],['2'],1,0.8646258503401361,0.9959608843537415
8,['6'],['2'],2,0.844047619047619,0.9957482993197279
8,['6'],['2'],3,0.8562925170068028,0.9951105442176871
8,['6'],['2'],4,0.8722789115646259,0.9946853741496599
1,['6'],['4'],0,0.8420068027210884,0.9725706995534765
1,['6'],['4'],1,0.8612244897959184,0.9734212204975548
1,['6'],['4'],2,0.8598639455782313,0.9732085902615352
1,['6'],['4'],3,0.844047619047619,0.9721513605442177
1,['6'],['4'],4,0.8693877551020408,0.9721454390814374
2,['6'],['4'],0,0.8541064444822309,0.9587585034013606
2,['6'],['4'],1,0.851895936065295,0.9491921768707483
2,['6'],['4'],2,0.8527461316102704,0.9519557823129252
2,['6'],['4'],3,0.83965312021765,0.9523809523809523
2,['6'],['4'],4,0.8728107464716884,0.9423894557823129
3,['6'],['4'],0,0.9105442176870748,0.9819302721088435
3,['6'],['4'],1,0.9112244897959184,0.982780612244898
3,['6'],['4'],2,0.9090136054421769,0.9815051020408163
3,['6'],['4'],3,0.8959183673469387,0.9802295918367347
3,['6'],['4'],4,0.9120748299319728,0.9804421768707483
4,['6'],['4'],0,0.794047619047619,0.9725765306122449
4,['6'],['4'],1,0.7977891156462585,0.9700255102040817
4,['6'],['4'],2,0.7954081632653062,0.9689625850340136
4,['6'],['4'],3,0.797108843537415,0.9696003401360545
4,['6'],['4'],4,0.7996598639455782,0.9659863945578231
5,['6'],['4'],0,0.8494897959183674,0.9457908163265306
5,['6'],['4'],1,0.8889455782312925,0.9523809523809523
5,['6'],['4'],2,0.8770408163265306,0.9502551020408163
5,['6'],['4'],3,0.8671768707482993,0.9487670068027211
5,['6'],['4'],4,0.888095238095238,0.9440901360544217
6,['6'],['4'],0,0.9459275633395681,0.9691751700680272
6,['6'],['4'],1,0.9520489712633906,0.9713010204081632
6,['6'],['4'],2,0.9454174460125829,0.9723639455782312
6,['6'],['4'],3,0.9445672504676076,0.9702380952380952
6,['6'],['4'],4,0.9515388539364054,0.969812925170068
7,['6'],['4'],0,0.85578231292517,0.9549319727891157
7,['6'],['4'],1,0.8527210884353742,0.9540816326530612
7,['6'],['4'],2,0.8542517006802721,0.9568452380952381
7,['6'],['4'],3,0.8556122448979592,0.9579081632653061
7,['6'],['4'],4,0.8505102040816327,0.9568452380952381
8,['6'],['4'],0,0.8214285714285714,0.9963860544217688
8,['6'],['4'],1,0.8571428571428571,0.9959608843537415
8,['6'],['4'],2,0.8261904761904761,0.9957482993197279
8,['6'],['4'],3,0.8454081632653061,0.9951105442176871
8,['6'],['4'],4,0.845578231292517,0.9946853741496599
1,['6'],['5'],0,0.9413265306122449,0.9725706995534765
1,['6'],['5'],1,0.9479591836734694,0.9734212204975548
1,['6'],['5'],2,0.9522108843537415,0.9732085902615352
1,['6'],['5'],3,0.9517006802721089,0.9721513605442177
1,['6'],['5'],4,0.9522108843537415,0.9721454390814374
2,['6'],['5'],0,0.9,0.9587585034013606
2,['6'],['5'],1,0.8993197278911564,0.9491921768707483
2,['6'],['5'],2,0.8965986394557823,0.9519557823129252
2,['6'],['5'],3,0.8790816326530613,0.9523809523809523
2,['6'],['5'],4,0.9057823129251701,0.9423894557823129
3,['6'],['5'],0,0.8765306122448979,0.9819302721088435
3,['6'],['5'],1,0.875,0.982780612244898
3,['6'],['5'],2,0.8761904761904762,0.9815051020408163
3,['6'],['5'],3,0.8622448979591837,0.9802295918367347
3,['6'],['5'],4,0.8670068027210884,0.9804421768707483
4,['6'],['5'],0,0.9348971613122556,0.9725765306122449
4,['6'],['5'],1,0.9296277409484957,0.9700255102040817
4,['6'],['5'],2,0.9360870304266531,0.9689625850340136
4,['6'],['5'],3,0.9371069182389937,0.9696003401360545
4,['6'],['5'],4,0.9316675165731769,0.9659863945578231
5,['6'],['5'],0,0.9195715014453324,0.9457908163265306
5,['6'],['5'],1,0.9326645128379527,0.9523809523809523
5,['6'],['5'],2,0.9224621662982486,0.9502551020408163
5,['6'],['5'],3,0.9243325964971943,0.9487670068027211
5,['6'],['5'],4,0.9243325964971943,0.9440901360544217
6,['6'],['5'],0,0.9440571331406223,0.9691751700680272
6,['6'],['5'],1,0.930794082639007,0.9713010204081632
6,['6'],['5'],2,0.9421867029416766,0.9723639455782312
6,['6'],['5'],3,0.9409964291787111,0.9702380952380952
6,['6'],['5'],4,0.9350450603638837,0.969812925170068
7,['6'],['5'],0,0.9006802721088435,0.9549319727891157
7,['6'],['5'],1,0.8894557823129252,0.9540816326530612
7,['6'],['5'],2,0.8991496598639456,0.9568452380952381
7,['6'],['5'],3,0.8988095238095238,0.9579081632653061
7,['6'],['5'],4,0.8903061224489796,0.9568452380952381
8,['6'],['5'],0,0.9103893895595987,0.9963860544217688
8,['6'],['5'],1,0.9299438870940316,0.9959608843537415
8,['6'],['5'],2,0.9120897806495494,0.9957482993197279
8,['6'],['5'],3,0.926032987587145,0.9951105442176871
8,['6'],['5'],4,0.9144703281754804,0.9946853741496599
1,['6'],['6'],0,0.967687074829932,0.9725706995534765
1,['6'],['6'],1,0.9727891156462585,0.9734212204975548
1,['6'],['6'],2,0.9651360544217688,0.9732085902615352
1,['6'],['6'],3,0.971063829787234,0.9721513605442177
1,['6'],['6'],4,0.9778911564625851,0.9721454390814374
2,['6'],['6'],0,0.9047619047619048,0.9587585034013606
2,['6'],['6'],1,0.9532312925170068,0.9491921768707483
2,['6'],['6'],2,0.939625850340136,0.9519557823129252
2,['6'],['6'],3,0.9081632653061225,0.9523809523809523
2,['6'],['6'],4,0.9498299319727891,0.9423894557823129
3,['6'],['6'],0,0.9736394557823129,0.9819302721088435
3,['6'],['6'],1,0.9770408163265306,0.982780612244898
3,['6'],['6'],2,0.9787414965986394,0.9815051020408163
3,['6'],['6'],3,0.9744897959183674,0.9802295918367347
3,['6'],['6'],4,0.983843537414966,0.9804421768707483
4,['6'],['6'],0,0.9608843537414966,0.9725765306122449
4,['6'],['6'],1,0.9659863945578231,0.9700255102040817
4,['6'],['6'],2,0.9659863945578231,0.9689625850340136
4,['6'],['6'],3,0.9617346938775511,0.9696003401360545
4,['6'],['6'],4,0.9778911564625851,0.9659863945578231
5,['6'],['6'],0,0.8945578231292517,0.9457908163265306
5,['6'],['6'],1,0.9226190476190477,0.9523809523809523
5,['6'],['6'],2,0.9447278911564626,0.9502551020408163
5,['6'],['6'],3,0.9387755102040817,0.9487670068027211
5,['6'],['6'],4,0.9668367346938775,0.9440901360544217
6,['6'],['6'],0,0.9583333333333334,0.9691751700680272
6,['6'],['6'],1,0.9642857142857143,0.9713010204081632
6,['6'],['6'],2,0.9617346938775511,0.9723639455782312
6,['6'],['6'],3,0.9625850340136054,0.9702380952380952
6,['6'],['6'],4,0.9744897959183674,0.969812925170068
7,['6'],['6'],0,0.9523809523809523,0.9549319727891157
7,['6'],['6'],1,0.9608843537414966,0.9540816326530612
7,['6'],['6'],2,0.9472789115646258,0.9568452380952381
7,['6'],['6'],3,0.9226190476190477,0.9579081632653061
7,['6'],['6'],4,0.9481292517006803,0.9568452380952381
8,['6'],['6'],0,0.9923469387755102,0.9963860544217688
8,['6'],['6'],1,0.9778911564625851,0.9959608843537415
8,['6'],['6'],2,0.9931972789115646,0.9957482993197279
8,['6'],['6'],3,0.9931972789115646,0.9951105442176871
8,['6'],['6'],4,0.9591836734693877,0.9946853741496599
1,['6'],['8'],0,0.9547619047619048,0.9725706995534765
1,['6'],['8'],1,0.954421768707483,0.9734212204975548
1,['6'],['8'],2,0.9564625850340136,0.9732085902615352
1,['6'],['8'],3,0.9498299319727891,0.9721513605442177
1,['6'],['8'],4,0.9542517006802721,0.9721454390814374
2,['6'],['8'],0,0.8901360544217687,0.9587585034013606
2,['6'],['8'],1,0.8744897959183674,0.9491921768707483
2,['6'],['8'],2,0.8901360544217687,0.9519557823129252
2,['6'],['8'],3,0.8904761904761904,0.9523809523809523
2,['6'],['8'],4,0.8993197278911564,0.9423894557823129
3,['6'],['8'],0,0.8622448979591837,0.9819302721088435
3,['6'],['8'],1,0.8591836734693877,0.982780612244898
3,['6'],['8'],2,0.8671768707482993,0.9815051020408163
3,['6'],['8'],3,0.8416666666666667,0.9802295918367347
3,['6'],['8'],4,0.8355442176870749,0.9804421768707483
4,['6'],['8'],0,0.8846938775510204,0.9725765306122449
4,['6'],['8'],1,0.8896258503401361,0.9700255102040817
4,['6'],['8'],2,0.889795918367347,0.9689625850340136
4,['6'],['8'],3,0.8773809523809524,0.9696003401360545
4,['6'],['8'],4,0.8704081632653061,0.9659863945578231
5,['6'],['8'],0,0.9068027210884354,0.9457908163265306
5,['6'],['8'],1,0.907312925170068,0.9523809523809523
5,['6'],['8'],2,0.9045918367346939,0.9502551020408163
5,['6'],['8'],3,0.9068027210884354,0.9487670068027211
5,['6'],['8'],4,0.9023809523809524,0.9440901360544217
6,['6'],['8'],0,0.9297499574757612,0.9691751700680272
6,['6'],['8'],1,0.8974315359755061,0.9713010204081632
6,['6'],['8'],2,0.9210750127572717,0.9723639455782312
6,['6'],['8'],3,0.9348528661336962,0.9702380952380952
6,['6'],['8'],4,0.9033849294097636,0.969812925170068
7,['6'],['8'],0,0.8943697907807451,0.9549319727891157
7,['6'],['8'],1,0.8894369790780745,0.9540816326530612
7,['6'],['8'],2,0.9042354141860861,0.9568452380952381
7,['6'],['8'],3,0.9010035720360605,0.9579081632653061
7,['6'],['8'],4,0.9044055111413506,0.9568452380952381
8,['6'],['8'],0,0.8333333333333334,0.9963860544217688
8,['6'],['8'],1,0.863265306122449,0.9959608843537415
8,['6'],['8'],2,0.8363945578231292,0.9957482993197279
8,['6'],['8'],3,0.842687074829932,0.9951105442176871
8,['6'],['8'],4,0.8569727891156462,0.9946853741496599
1,['8'],['2'],0,0.8612244897959184,0.9781037414965986
1,['8'],['2'],1,0.8505102040816327,0.9802295918367347
1,['8'],['2'],2,0.8581632653061224,0.9787414965986394
1,['8'],['2'],3,0.9022108843537415,0.9772534013605442
1,['8'],['2'],4,0.867687074829932,0.9768282312925171
2,['8'],['2'],0,0.9248427138241796,0.9693877551020408
2,['8'],['2'],1,0.9239925182792043,0.9695938762492027
2,['8'],['2'],2,0.9151504846114606,0.9736394557823129
2,['8'],['2'],3,0.9216119707532733,0.9651360544217688
2,['8'],['2'],4,0.9180411494643768,0.9721572794899044
3,['8'],['2'],0,0.8744897959183674,0.9710884353741497
3,['8'],['2'],1,0.8474489795918367,0.9689625850340136
3,['8'],['2'],2,0.8637755102040816,0.9721513605442177
3,['8'],['2'],3,0.8576530612244898,0.9734268707482994
3,['8'],['2'],4,0.860204081632653,0.9693877551020408
4,['8'],['2'],0,0.9105594286685937,0.9598214285714286
4,['8'],['2'],1,0.9171909539194014,0.9623724489795918
4,['8'],['2'],2,0.9151504846114606,0.9545068027210885
4,['8'],['2'],3,0.88896446182622,0.9591836734693877
4,['8'],['2'],4,0.9119197415405543,0.9549319727891157
5,['8'],['2'],0,0.8302721088435374,0.9413265306122449
5,['8'],['2'],1,0.8168367346938775,0.9398384353741497
5,['8'],['2'],2,0.8130952380952381,0.9432397959183674
5,['8'],['2'],3,0.8137755102040817,0.9423894557823129
5,['8'],['2'],4,0.8168367346938775,0.9383503401360545
6,['8'],['2'],0,0.9215986394557824,0.9693877551020408
6,['8'],['2'],1,0.9328231292517006,0.9664044227089092
6,['8'],['2'],2,0.9282312925170068,0.9655539017648309
6,['8'],['2'],3,0.9311224489795918,0.9649160110567723
6,['8'],['2'],4,0.9222789115646258,0.9632149691686158
7,['8'],['2'],0,0.668821228100017,0.9517329364235594
7,['8'],['2'],1,0.6584453138288825,0.9574739527960876
7,['8'],['2'],2,0.669161422010546,0.9504571550074421
7,['8'],['2'],3,0.6618472529341725,0.9532312925170068
7,['8'],['2'],4,0.6683109372342235,0.9496066340633638
8,['8'],['2'],0,0.8299319727891157,0.9917091836734694
8,['8'],['2'],1,0.8921768707482993,0.9910714285714286
8,['8'],['2'],2,0.8704081632653061,0.9923469387755102
8,['8'],['2'],3,0.8615646258503401,0.9929846938775511
8,['8'],['2'],4,0.8778911564625851,0.9914965986394558
1,['8'],['4'],0,0.8209183673469388,0.9781037414965986
1,['8'],['4'],1,0.8346938775510204,0.9802295918367347
1,['8'],['4'],2,0.8358843537414966,0.9787414965986394
1,['8'],['4'],3,0.8469387755102041,0.9772534013605442
1,['8'],['4'],4,0.8022108843537415,0.9768282312925171
2,['8'],['4'],0,0.9054582553987417,0.9693877551020408
2,['8'],['4'],1,0.8989967692569291,0.9695938762492027
2,['8'],['4'],2,0.9137901717395001,0.9736394557823129
2,['8'],['4'],3,0.9049481380717566,0.9651360544217688
2,['8'],['4'],4,0.9022275123278354,0.9721572794899044
3,['8'],['4'],0,0.8484693877551021,0.9710884353741497
3,['8'],['4'],1,0.8241496598639456,0.9689625850340136
3,['8'],['4'],2,0.8465986394557823,0.9721513605442177
3,['8'],['4'],3,0.8404761904761905,0.9734268707482994
3,['8'],['4'],4,0.8556122448979592,0.9693877551020408
4,['8'],['4'],0,0.8651360544217687,0.9598214285714286
4,['8'],['4'],1,0.8210884353741497,0.9623724489795918
4,['8'],['4'],2,0.8573129251700681,0.9545068027210885
4,['8'],['4'],3,0.866156462585034,0.9591836734693877
4,['8'],['4'],4,0.8362244897959183,0.9549319727891157
5,['8'],['4'],0,0.830952380952381,0.9413265306122449
5,['8'],['4'],1,0.8392857142857143,0.9398384353741497
5,['8'],['4'],2,0.7738095238095238,0.9432397959183674
5,['8'],['4'],3,0.8377551020408164,0.9423894557823129
5,['8'],['4'],4,0.819047619047619,0.9383503401360545
6,['8'],['4'],0,0.9345349430368984,0.9693877551020408
6,['8'],['4'],1,0.9522190103723857,0.9664044227089092
6,['8'],['4'],2,0.9522190103723857,0.9655539017648309
6,['8'],['4'],3,0.9510287366094201,0.9649160110567723
6,['8'],['4'],4,0.9517088930454004,0.9632149691686158
7,['8'],['4'],0,0.7619047619047619,0.9517329364235594
7,['8'],['4'],1,0.8384353741496599,0.9574739527960876
7,['8'],['4'],2,0.8217687074829932,0.9504571550074421
7,['8'],['4'],3,0.8260204081632653,0.9532312925170068
7,['8'],['4'],4,0.8285714285714286,0.9496066340633638
8,['8'],['4'],0,0.9164965986394558,0.9917091836734694
8,['8'],['4'],1,0.9302721088435374,0.9910714285714286
8,['8'],['4'],2,0.9222789115646258,0.9923469387755102
8,['8'],['4'],3,0.9061224489795918,0.9929846938775511
8,['8'],['4'],4,0.9311224489795918,0.9914965986394558
1,['8'],['5'],0,0.8913265306122449,0.9781037414965986
1,['8'],['5'],1,0.888095238095238,0.9802295918367347
1,['8'],['5'],2,0.8957482993197279,0.9787414965986394
1,['8'],['5'],3,0.9052721088435374,0.9772534013605442
1,['8'],['5'],4,0.8972789115646258,0.9768282312925171
2,['8'],['5'],0,0.9248299319727891,0.9693877551020408
2,['8'],['5'],1,0.922108843537415,0.9695938762492027
2,['8'],['5'],2,0.9261904761904762,0.9736394557823129
2,['8'],['5'],3,0.9255102040816326,0.9651360544217688
2,['8'],['5'],4,0.9193877551020408,0.9721572794899044
3,['8'],['5'],0,0.9091836734693878,0.9710884353741497
3,['8'],['5'],1,0.9008503401360545,0.9689625850340136
3,['8'],['5'],2,0.9164965986394558,0.9721513605442177
3,['8'],['5'],3,0.9156462585034013,0.9734268707482994
3,['8'],['5'],4,0.9168367346938775,0.9693877551020408
4,['8'],['5'],0,0.9117797042325344,0.9598214285714286
4,['8'],['5'],1,0.930137684854666,0.9623724489795918
4,['8'],['5'],2,0.913649498555159,0.9545068027210885
4,['8'],['5'],3,0.8884922658507565,0.9591836734693877
4,['8'],['5'],4,0.9299677035526092,0.9549319727891157
5,['8'],['5'],0,0.905968372725727,0.9413265306122449
5,['8'],['5'],1,0.9069886073796973,0.9398384353741497
5,['8'],['5'],2,0.8651589865669104,0.9432397959183674
5,['8'],['5'],3,0.9034177860908009,0.9423894557823129
5,['8'],['5'],4,0.9044380207447713,0.9383503401360545
6,['8'],['5'],0,0.9255228702601599,0.9693877551020408
6,['8'],['5'],1,0.9656520999829961,0.9664044227089092
6,['8'],['5'],2,0.9641217480020404,0.9655539017648309
6,['8'],['5'],3,0.9676925692909369,0.9649160110567723
6,['8'],['5'],4,0.962931474239075,0.9632149691686158
7,['8'],['5'],0,0.8163265306122449,0.9517329364235594
7,['8'],['5'],1,0.8409863945578231,0.9574739527960876
7,['8'],['5'],2,0.844047619047619,0.9504571550074421
7,['8'],['5'],3,0.8569727891156462,0.9532312925170068
7,['8'],['5'],4,0.8263605442176871,0.9496066340633638
8,['8'],['5'],0,0.8556367964631866,0.9917091836734694
8,['8'],['5'],1,0.8563169528991668,0.9910714285714286
8,['8'],['5'],2,0.8600578132970583,0.9923469387755102
8,['8'],['5'],3,0.8525760925012753,0.9929846938775511
8,['8'],['5'],4,0.8631185172589696,0.9914965986394558
1,['8'],['6'],0,0.9617281850654873,0.9781037414965986
1,['8'],['6'],1,0.9556046946759653,0.9802295918367347
1,['8'],['6'],2,0.9556046946759653,0.9787414965986394
1,['8'],['6'],3,0.9647899302602484,0.9772534013605442
1,['8'],['6'],4,0.9615580881102228,0.9768282312925171
2,['8'],['6'],0,0.9035714285714286,0.9693877551020408
2,['8'],['6'],1,0.8977891156462585,0.9695938762492027
2,['8'],['6'],2,0.8982993197278911,0.9736394557823129
2,['8'],['6'],3,0.904421768707483,0.9651360544217688
2,['8'],['6'],4,0.8923469387755102,0.9721572794899044
3,['8'],['6'],0,0.9202380952380952,0.9710884353741497
3,['8'],['6'],1,0.9136054421768708,0.9689625850340136
3,['8'],['6'],2,0.9282312925170068,0.9721513605442177
3,['8'],['6'],3,0.9173469387755102,0.9734268707482994
3,['8'],['6'],4,0.9350340136054421,0.9693877551020408
4,['8'],['6'],0,0.7414965986394558,0.9598214285714286
4,['8'],['6'],1,0.8462585034013606,0.9623724489795918
